date,sku_id,style,size,city,channel_id,units_sold,gross_sales_inr,discount_pct
2026-04-08,MAD-BRN-39,Madrid,39,Ahmedabad,D2C,2,10980,0
2026-04-08,GIZ-BLK-38,Gizeh,38,Goa,STORE,1,5990,0
2026-04-08,BST-TAU-41,Boston,41,Hyderabad,STORE,2,19980,0
2026-04-08,ARZ-BLK-44,Arizona,44,Chennai,STORE,1,6990,0
2026-04-08,BST-BLK-38,Boston,38,Chandigarh,MYN,2,19980,0
2026-04-08,ARZ-BLK-36,Arizona,36,Chandigarh,D2C,3,20970,0
2026-04-08,MAY-WHT-40,Mayari,40,Bengaluru,D2C,2,14980,0
2026-04-08,BST-TAU-38,Boston,38,Pune,D2C,3,29970,0
2026-04-08,EVA-BLK-38,Arizona EVA,38,Kochi,D2C,1,4490,15
2026-04-08,MIL-BRN-41,Milano,41,Chennai,NYK,1,8490,15
2026-04-08,MAD-BRN-40,Madrid,40,Lucknow,STORE,1,5490,0
2026-04-08,ARZ-BLK-41,Arizona,41,Chennai,STORE,1,6990,0
2026-04-08,MAY-WHT-46,Mayari,46,Jaipur,AMZ,3,22470,0
2026-04-08,ARZ-BLK-42,Arizona,42,Kochi,STORE,2,13980,5
2026-04-08,GIZ-BLK-42,Gizeh,42,Hyderabad,D2C,2,11980,0
2026-04-08,BST-TAU-45,Boston,45,Goa,D2C,3,29970,0
2026-04-08,BST-TAU-44,Boston,44,Goa,AMZ,2,19980,0
2026-04-08,ARZ-BLK-43,Arizona,43,Hyderabad,MYN,2,13980,5
2026-04-08,ARZ-MOC-41,Arizona,41,Kochi,D2C,3,20970,5
2026-04-08,ARZ-MOC-40,Arizona,40,Kochi,NYK,1,6990,0
2026-04-08,BST-BLK-45,Boston,45,Pune,STORE,4,39960,0
2026-04-08,GIZ-BLK-46,Gizeh,46,Pune,D2C,2,11980,0
2026-04-08,ARZ-MOC-45,Arizona,45,Pune,MYN,2,13980,0
2026-04-08,GIZ-BLK-45,Gizeh,45,Bengaluru,STORE,2,11980,0
2026-04-09,GIZ-BLK-45,Gizeh,45,Lucknow,STORE,3,17970,0
2026-04-09,ARZ-BLK-44,Arizona,44,Pune,MYN,1,6990,0
2026-04-09,MAD-BRN-36,Madrid,36,Delhi NCR,D2C,3,16470,0
2026-04-09,MIL-BRN-36,Milano,36,Pune,D2C,2,16980,0
2026-04-09,BST-BLK-41,Boston,41,Lucknow,STORE,3,29970,0
2026-04-09,MAD-BRN-45,Madrid,45,Ahmedabad,STORE,1,5490,15
2026-04-09,GIZ-BLK-42,Gizeh,42,Chennai,AMZ,1,5990,0
2026-04-09,MAD-BRN-39,Madrid,39,Kolkata,MYN,1,5490,0
2026-04-09,BST-BLK-39,Boston,39,Chennai,MYN,2,19980,0
2026-04-09,MAD-BRN-40,Madrid,40,Mumbai,STORE,2,10980,0
2026-04-09,ZUR-GRY-40,Zurich,40,Goa,D2C,2,17980,0
2026-04-09,MIL-BRN-39,Milano,39,Chennai,AMZ,2,16980,0
2026-04-09,GIZ-BLK-36,Gizeh,36,Mumbai,D2C,4,23960,0
2026-04-09,ARZ-MOC-46,Arizona,46,Ahmedabad,STORE,1,6990,0
2026-04-09,MIL-BRN-38,Milano,38,Goa,STORE,1,8490,0
2026-04-09,ARZ-MOC-37,Arizona,37,Pune,D2C,2,13980,0
2026-04-09,BST-BLK-37,Boston,37,Chandigarh,STORE,3,29970,0
2026-04-09,BST-TAU-45,Boston,45,Delhi NCR,D2C,3,29970,0
2026-04-09,GIZ-BLK-38,Gizeh,38,Goa,MYN,5,29950,0
2026-04-09,MIL-BRN-41,Milano,41,Chennai,D2C,1,8490,0
2026-04-09,GIZ-BLK-40,Gizeh,40,Kolkata,STORE,3,17970,0
2026-04-09,ARZ-BLK-41,Arizona,41,Hyderabad,STORE,2,13980,0
2026-04-09,EVA-BLK-43,Arizona EVA,43,Ahmedabad,STORE,1,4490,15
2026-04-09,MAY-WHT-43,Mayari,43,Chennai,AMZ,2,14980,0
2026-04-09,ARZ-MOC-42,Arizona,42,Pune,STORE,2,13980,0
2026-04-10,ARZ-MOC-41,Arizona,41,Goa,AMZ,1,6990,0
2026-04-10,ARZ-MOC-38,Arizona,38,Bengaluru,STORE,4,27960,0
2026-04-10,ARZ-MOC-39,Arizona,39,Mumbai,D2C,2,13980,0
2026-04-10,ZUR-GRY-42,Zurich,42,Mumbai,MYN,4,35960,0
2026-04-10,MAD-BRN-46,Madrid,46,Kochi,STORE,3,16470,10
2026-04-10,MAD-BRN-42,Madrid,42,Ahmedabad,STORE,2,10980,0
2026-04-10,BST-BLK-42,Boston,42,Kolkata,STORE,2,19980,0
2026-04-10,MAY-WHT-45,Mayari,45,Delhi NCR,STORE,1,7490,0
2026-04-10,MIL-BRN-42,Milano,42,Kolkata,STORE,4,33960,0
2026-04-10,ARZ-BLK-38,Arizona,38,Delhi NCR,STORE,3,20970,0
2026-04-10,ARZ-BLK-39,Arizona,39,Lucknow,STORE,3,20970,0
2026-04-10,BST-BLK-38,Boston,38,Kochi,STORE,2,19980,0
2026-04-10,BST-TAU-46,Boston,46,Delhi NCR,STORE,2,19980,0
2026-04-10,ARZ-BLK-44,Arizona,44,Hyderabad,MYN,2,13980,5
2026-04-10,ARZ-BLK-42,Arizona,42,Hyderabad,STORE,3,20970,0
2026-04-10,MIL-BRN-43,Milano,43,Pune,STORE,1,8490,0
2026-04-10,ARZ-BLK-43,Arizona,43,Goa,NYK,2,13980,0
2026-04-10,MAD-BRN-37,Madrid,37,Delhi NCR,MYN,2,10980,0
2026-04-10,ARZ-MOC-46,Arizona,46,Ahmedabad,STORE,3,20970,0
2026-04-10,BST-TAU-38,Boston,38,Ahmedabad,STORE,2,19980,0
2026-04-10,ARZ-BLK-45,Arizona,45,Chandigarh,D2C,1,6990,0
2026-04-10,BST-BLK-40,Boston,40,Chennai,NYK,4,39960,5
2026-04-10,MAY-WHT-42,Mayari,42,Chandigarh,STORE,1,7490,5
2026-04-10,ZUR-GRY-46,Zurich,46,Pune,MYN,1,8990,0
2026-04-10,BST-BLK-39,Boston,39,Delhi NCR,D2C,3,29970,5
2026-04-10,BST-TAU-40,Boston,40,Kochi,D2C,2,19980,5
2026-04-10,EVA-BLK-36,Arizona EVA,36,Jaipur,D2C,1,4490,0
2026-04-11,ARZ-MOC-46,Arizona,46,Kolkata,STORE,2,13980,5
2026-04-11,ZUR-GRY-40,Zurich,40,Jaipur,MYN,3,26970,10
2026-04-11,MAD-BRN-38,Madrid,38,Mumbai,STORE,2,10980,15
2026-04-11,ZUR-GRY-38,Zurich,38,Goa,STORE,1,8990,5
2026-04-11,ARZ-MOC-39,Arizona,39,Bengaluru,MYN,3,20970,0
2026-04-11,EVA-BLK-38,Arizona EVA,38,Ahmedabad,STORE,3,13470,10
2026-04-11,ARZ-MOC-42,Arizona,42,Mumbai,STORE,3,20970,5
2026-04-11,MIL-BRN-43,Milano,43,Goa,NYK,1,8490,10
2026-04-11,ZUR-GRY-37,Zurich,37,Kochi,STORE,2,17980,0
2026-04-11,MIL-BRN-41,Milano,41,Delhi NCR,D2C,2,16980,15
2026-04-11,BST-TAU-37,Boston,37,Kochi,STORE,2,19980,0
2026-04-11,MAY-WHT-36,Mayari,36,Ahmedabad,D2C,2,14980,0
2026-04-11,ZUR-GRY-43,Zurich,43,Kochi,STORE,2,17980,0
2026-04-11,EVA-BLK-42,Arizona EVA,42,Goa,STORE,2,8980,0
2026-04-11,BST-BLK-42,Boston,42,Jaipur,MYN,3,29970,0
2026-04-11,ARZ-BLK-45,Arizona,45,Goa,STORE,4,27960,0
2026-04-11,BST-BLK-45,Boston,45,Mumbai,NYK,4,39960,5
2026-04-11,EVA-BLK-39,Arizona EVA,39,Kolkata,AMZ,1,4490,0
2026-04-11,BST-TAU-46,Boston,46,Mumbai,D2C,3,29970,0
2026-04-11,EVA-BLK-45,Arizona EVA,45,Lucknow,STORE,3,13470,15
2026-04-11,ARZ-MOC-44,Arizona,44,Lucknow,D2C,3,20970,0
2026-04-11,GIZ-BLK-37,Gizeh,37,Kolkata,NYK,3,17970,5
2026-04-11,BST-BLK-36,Boston,36,Kolkata,STORE,4,39960,0
2026-04-11,BST-TAU-38,Boston,38,Mumbai,STORE,1,9990,0
2026-04-11,BST-BLK-41,Boston,41,Lucknow,AMZ,1,9990,0
2026-04-11,EVA-BLK-41,Arizona EVA,41,Pune,STORE,2,8980,15
2026-04-11,ARZ-BLK-41,Arizona,41,Mumbai,D2C,1,6990,5
2026-04-11,MIL-BRN-45,Milano,45,Mumbai,STORE,4,33960,0
2026-04-12,GIZ-BLK-45,Gizeh,45,Jaipur,D2C,4,23960,0
2026-04-12,MIL-BRN-39,Milano,39,Ahmedabad,STORE,1,8490,10
2026-04-12,BST-TAU-37,Boston,37,Chennai,D2C,3,29970,5
2026-04-12,GIZ-BLK-38,Gizeh,38,Hyderabad,STORE,1,5990,0
2026-04-12,ARZ-BLK-42,Arizona,42,Bengaluru,MYN,2,13980,0
2026-04-12,ZUR-GRY-45,Zurich,45,Goa,AMZ,2,17980,0
2026-04-12,ARZ-BLK-40,Arizona,40,Hyderabad,D2C,3,20970,0
2026-04-12,GIZ-BLK-36,Gizeh,36,Pune,MYN,1,5990,0
2026-04-12,GIZ-BLK-39,Gizeh,39,Bengaluru,D2C,5,29950,0
2026-04-12,MAD-BRN-36,Madrid,36,Goa,STORE,2,10980,0
2026-04-12,BST-BLK-40,Boston,40,Jaipur,STORE,2,19980,0
2026-04-12,BST-BLK-42,Boston,42,Ahmedabad,STORE,1,9990,0
2026-04-12,ARZ-BLK-45,Arizona,45,Ahmedabad,AMZ,4,27960,0
2026-04-12,MAY-WHT-44,Mayari,44,Kochi,MYN,4,29960,0
2026-04-12,BST-BLK-39,Boston,39,Ahmedabad,STORE,2,19980,0
2026-04-12,ARZ-BLK-44,Arizona,44,Chandigarh,STORE,2,13980,0
2026-04-12,ARZ-MOC-41,Arizona,41,Ahmedabad,STORE,3,20970,0
2026-04-12,BST-BLK-36,Boston,36,Ahmedabad,STORE,1,9990,0
2026-04-12,BST-TAU-41,Boston,41,Delhi NCR,STORE,1,9990,0
2026-04-12,EVA-BLK-40,Arizona EVA,40,Hyderabad,STORE,3,13470,0
2026-04-12,GIZ-BLK-42,Gizeh,42,Jaipur,D2C,4,23960,0
2026-04-12,ZUR-GRY-44,Zurich,44,Kochi,MYN,1,8990,0
2026-04-12,ARZ-BLK-37,Arizona,37,Kolkata,STORE,1,6990,0
2026-04-12,EVA-BLK-43,Arizona EVA,43,Chennai,STORE,1,4490,10
2026-04-13,ARZ-BLK-42,Arizona,42,Goa,MYN,1,6990,0
2026-04-13,BST-BLK-38,Boston,38,Pune,D2C,2,19980,5
2026-04-13,BST-TAU-42,Boston,42,Bengaluru,NYK,2,19980,0
2026-04-13,MAY-WHT-45,Mayari,45,Kolkata,NYK,2,14980,0
2026-04-13,BST-BLK-39,Boston,39,Hyderabad,D2C,1,9990,0
2026-04-13,ZUR-GRY-43,Zurich,43,Chennai,STORE,3,26970,10
2026-04-13,GIZ-BLK-43,Gizeh,43,Lucknow,STORE,2,11980,0
2026-04-13,ZUR-GRY-39,Zurich,39,Hyderabad,D2C,2,17980,5
2026-04-13,ARZ-BLK-45,Arizona,45,Hyderabad,STORE,1,6990,0
2026-04-13,MAD-BRN-36,Madrid,36,Jaipur,AMZ,2,10980,0
2026-04-13,MIL-BRN-41,Milano,41,Hyderabad,MYN,1,8490,5
2026-04-13,ARZ-MOC-43,Arizona,43,Jaipur,STORE,1,6990,5
2026-04-13,ARZ-MOC-41,Arizona,41,Goa,STORE,3,20970,0
2026-04-13,ZUR-GRY-36,Zurich,36,Bengaluru,D2C,2,17980,10
2026-04-13,ARZ-MOC-46,Arizona,46,Bengaluru,D2C,2,13980,5
2026-04-13,MAD-BRN-40,Madrid,40,Kochi,STORE,2,10980,15
2026-04-13,MAD-BRN-37,Madrid,37,Delhi NCR,MYN,1,5490,5
2026-04-13,ZUR-GRY-42,Zurich,42,Ahmedabad,STORE,1,8990,0
2026-04-13,ARZ-MOC-38,Arizona,38,Kolkata,AMZ,2,13980,0
2026-04-13,ARZ-BLK-38,Arizona,38,Pune,STORE,1,6990,0
2026-04-13,BST-BLK-46,Boston,46,Goa,STORE,1,9990,0
2026-04-13,BST-BLK-37,Boston,37,Kolkata,STORE,3,29970,5
2026-04-13,ZUR-GRY-44,Zurich,44,Pune,STORE,2,17980,15
2026-04-13,ARZ-BLK-40,Arizona,40,Mumbai,D2C,2,13980,0
2026-04-13,ZUR-GRY-40,Zurich,40,Mumbai,D2C,2,17980,10
2026-04-14,GIZ-BLK-41,Gizeh,41,Jaipur,STORE,2,11980,0
2026-04-14,MIL-BRN-36,Milano,36,Chandigarh,STORE,2,16980,0
2026-04-14,ARZ-BLK-38,Arizona,38,Kochi,STORE,2,13980,0
2026-04-14,MAY-WHT-36,Mayari,36,Chennai,MYN,2,14980,0
2026-04-14,ARZ-MOC-40,Arizona,40,Jaipur,AMZ,3,20970,0
2026-04-14,BST-TAU-46,Boston,46,Pune,STORE,3,29970,0
2026-04-14,BST-BLK-40,Boston,40,Chandigarh,STORE,3,29970,0
2026-04-14,EVA-BLK-45,Arizona EVA,45,Lucknow,STORE,2,8980,0
2026-04-14,GIZ-BLK-42,Gizeh,42,Chennai,STORE,2,11980,0
2026-04-14,ARZ-BLK-41,Arizona,41,Jaipur,STORE,2,13980,0
2026-04-14,ARZ-MOC-42,Arizona,42,Lucknow,D2C,3,20970,0
2026-04-14,EVA-BLK-38,Arizona EVA,38,Ahmedabad,MYN,1,4490,0
2026-04-14,GIZ-BLK-43,Gizeh,43,Pune,STORE,5,29950,0
2026-04-14,BST-BLK-45,Boston,45,Goa,STORE,3,29970,0
2026-04-14,BST-TAU-42,Boston,42,Hyderabad,AMZ,4,39960,0
2026-04-14,BST-TAU-37,Boston,37,Chennai,STORE,2,19980,0
2026-04-14,MIL-BRN-46,Milano,46,Kochi,MYN,2,16980,5
2026-04-14,ARZ-BLK-45,Arizona,45,Chennai,STORE,2,13980,0
2026-04-14,BST-TAU-39,Boston,39,Chandigarh,STORE,2,19980,0
2026-04-14,MAD-BRN-42,Madrid,42,Kochi,STORE,1,5490,0
2026-04-14,MAD-BRN-40,Madrid,40,Delhi NCR,D2C,1,5490,0
2026-04-14,MAY-WHT-46,Mayari,46,Mumbai,NYK,3,22470,10
2026-04-14,ARZ-MOC-38,Arizona,38,Bengaluru,STORE,3,20970,5
2026-04-15,EVA-BLK-38,Arizona EVA,38,Kochi,STORE,1,4490,0
2026-04-15,BST-TAU-39,Boston,39,Kochi,MYN,2,19980,0
2026-04-15,MIL-BRN-45,Milano,45,Pune,STORE,1,8490,5
2026-04-15,BST-BLK-45,Boston,45,Pune,STORE,4,39960,0
2026-04-15,MIL-BRN-42,Milano,42,Mumbai,STORE,3,25470,0
2026-04-15,ARZ-MOC-41,Arizona,41,Jaipur,STORE,2,13980,0
2026-04-15,MAY-WHT-36,Mayari,36,Chennai,D2C,2,14980,0
2026-04-15,BST-TAU-45,Boston,45,Bengaluru,D2C,3,29970,0
2026-04-15,MAD-BRN-41,Madrid,41,Goa,D2C,2,10980,10
2026-04-15,GIZ-BLK-40,Gizeh,40,Goa,D2C,1,5990,5
2026-04-15,EVA-BLK-43,Arizona EVA,43,Bengaluru,MYN,2,8980,0
2026-04-15,BST-BLK-36,Boston,36,Chennai,MYN,1,9990,0
2026-04-15,ARZ-BLK-36,Arizona,36,Chandigarh,STORE,2,13980,0
2026-04-15,ARZ-MOC-42,Arizona,42,Kochi,D2C,2,13980,0
2026-04-15,BST-TAU-42,Boston,42,Hyderabad,STORE,4,39960,5
2026-04-15,ZUR-GRY-44,Zurich,44,Chandigarh,STORE,1,8990,0
2026-04-15,ARZ-MOC-40,Arizona,40,Bengaluru,MYN,4,27960,0
2026-04-15,BST-BLK-39,Boston,39,Chandigarh,MYN,3,29970,0
2026-04-15,ARZ-MOC-39,Arizona,39,Lucknow,D2C,2,13980,5
2026-04-15,BST-TAU-38,Boston,38,Lucknow,D2C,1,9990,0
2026-04-15,EVA-BLK-46,Arizona EVA,46,Chennai,AMZ,1,4490,0
2026-04-15,BST-BLK-37,Boston,37,Ahmedabad,STORE,1,9990,0
2026-04-15,ZUR-GRY-38,Zurich,38,Pune,STORE,1,8990,5
2026-04-16,BST-TAU-38,Boston,38,Kochi,D2C,1,9990,0
2026-04-16,MAD-BRN-42,Madrid,42,Jaipur,D2C,1,5490,10
2026-04-16,EVA-BLK-37,Arizona EVA,37,Goa,D2C,1,4490,5
2026-04-16,ARZ-BLK-46,Arizona,46,Delhi NCR,STORE,3,20970,0
2026-04-16,BST-BLK-46,Boston,46,Bengaluru,STORE,3,29970,0
2026-04-16,GIZ-BLK-44,Gizeh,44,Lucknow,AMZ,3,17970,0
2026-04-16,ARZ-MOC-40,Arizona,40,Lucknow,STORE,2,13980,0
2026-04-16,GIZ-BLK-43,Gizeh,43,Ahmedabad,STORE,2,11980,0
2026-04-16,ARZ-MOC-45,Arizona,45,Ahmedabad,D2C,4,27960,0
2026-04-16,ARZ-BLK-44,Arizona,44,Ahmedabad,STORE,2,13980,0
2026-04-16,MAD-BRN-43,Madrid,43,Mumbai,AMZ,3,16470,0
2026-04-16,BST-TAU-41,Boston,41,Kochi,STORE,2,19980,0
2026-04-16,GIZ-BLK-40,Gizeh,40,Hyderabad,STORE,2,11980,0
2026-04-16,MAD-BRN-41,Madrid,41,Kochi,STORE,5,27450,0
2026-04-16,BST-TAU-44,Boston,44,Bengaluru,AMZ,2,19980,5
2026-04-16,MAD-BRN-44,Madrid,44,Kochi,D2C,2,10980,0
2026-04-16,BST-TAU-39,Boston,39,Ahmedabad,MYN,1,9990,0
2026-04-16,EVA-BLK-36,Arizona EVA,36,Lucknow,D2C,2,8980,0
2026-04-16,BST-BLK-40,Boston,40,Hyderabad,STORE,4,39960,0
2026-04-16,MIL-BRN-40,Milano,40,Hyderabad,STORE,2,16980,0
2026-04-16,ZUR-GRY-44,Zurich,44,Mumbai,MYN,1,8990,0
2026-04-16,ARZ-BLK-45,Arizona,45,Hyderabad,STORE,4,27960,0
2026-04-16,EVA-BLK-39,Arizona EVA,39,Delhi NCR,STORE,3,13470,5
2026-04-16,GIZ-BLK-42,Gizeh,42,Pune,MYN,2,11980,5
2026-04-16,GIZ-BLK-46,Gizeh,46,Delhi NCR,STORE,1,5990,5
2026-04-16,GIZ-BLK-45,Gizeh,45,Kochi,MYN,1,5990,0
2026-04-17,MAD-BRN-41,Madrid,41,Lucknow,MYN,2,10980,5
2026-04-17,ARZ-BLK-41,Arizona,41,Hyderabad,STORE,2,13980,0
2026-04-17,BST-TAU-43,Boston,43,Lucknow,STORE,2,19980,0
2026-04-17,ARZ-MOC-37,Arizona,37,Mumbai,D2C,4,27960,0
2026-04-17,EVA-BLK-40,Arizona EVA,40,Hyderabad,D2C,2,8980,15
2026-04-17,MAD-BRN-42,Madrid,42,Mumbai,STORE,1,5490,0
2026-04-17,ARZ-BLK-36,Arizona,36,Jaipur,STORE,2,13980,5
2026-04-17,GIZ-BLK-38,Gizeh,38,Jaipur,MYN,2,11980,0
2026-04-17,GIZ-BLK-46,Gizeh,46,Chennai,STORE,2,11980,0
2026-04-17,MAY-WHT-38,Mayari,38,Lucknow,MYN,1,7490,10
2026-04-17,MIL-BRN-43,Milano,43,Lucknow,STORE,1,8490,0
2026-04-17,ZUR-GRY-40,Zurich,40,Mumbai,D2C,1,8990,0
2026-04-17,ARZ-MOC-41,Arizona,41,Delhi NCR,STORE,1,6990,0
2026-04-17,GIZ-BLK-39,Gizeh,39,Hyderabad,STORE,2,11980,0
2026-04-17,BST-TAU-39,Boston,39,Jaipur,NYK,3,29970,0
2026-04-17,BST-TAU-37,Boston,37,Kochi,D2C,2,19980,0
2026-04-17,ARZ-BLK-44,Arizona,44,Delhi NCR,STORE,5,34950,0
2026-04-17,BST-BLK-37,Boston,37,Goa,D2C,2,19980,0
2026-04-17,BST-TAU-41,Boston,41,Mumbai,STORE,2,19980,0
2026-04-17,BST-BLK-45,Boston,45,Mumbai,MYN,1,9990,0
2026-04-17,BST-BLK-42,Boston,42,Kolkata,STORE,5,49950,0
2026-04-17,ZUR-GRY-43,Zurich,43,Kochi,D2C,2,17980,0
2026-04-17,GIZ-BLK-41,Gizeh,41,Hyderabad,NYK,4,23960,0
2026-04-17,BST-TAU-38,Boston,38,Mumbai,NYK,1,9990,0
2026-04-17,GIZ-BLK-42,Gizeh,42,Goa,NYK,2,11980,0
2026-04-17,MIL-BRN-37,Milano,37,Lucknow,D2C,2,16980,0
2026-04-18,EVA-BLK-44,Arizona EVA,44,Mumbai,STORE,4,17960,15
2026-04-18,MIL-BRN-38,Milano,38,Hyderabad,AMZ,3,25470,5
2026-04-18,EVA-BLK-39,Arizona EVA,39,Mumbai,D2C,1,4490,0
2026-04-18,MIL-BRN-43,Milano,43,Lucknow,MYN,3,25470,0
2026-04-18,ARZ-BLK-42,Arizona,42,Lucknow,STORE,2,13980,0
2026-04-18,MIL-BRN-36,Milano,36,Mumbai,MYN,1,8490,5
2026-04-18,ARZ-BLK-44,Arizona,44,Mumbai,AMZ,2,13980,0
2026-04-18,BST-TAU-44,Boston,44,Pune,STORE,4,39960,0
2026-04-18,GIZ-BLK-40,Gizeh,40,Kolkata,D2C,4,23960,5
2026-04-18,BST-BLK-40,Boston,40,Chandigarh,D2C,2,19980,5
2026-04-18,EVA-BLK-40,Arizona EVA,40,Lucknow,AMZ,2,8980,0
2026-04-18,GIZ-BLK-45,Gizeh,45,Pune,STORE,2,11980,0
2026-04-18,BST-BLK-43,Boston,43,Lucknow,STORE,3,29970,0
2026-04-18,ZUR-GRY-37,Zurich,37,Mumbai,MYN,1,8990,15
2026-04-18,ARZ-MOC-41,Arizona,41,Delhi NCR,STORE,1,6990,5
2026-04-18,ARZ-BLK-38,Arizona,38,Hyderabad,STORE,1,6990,0
2026-04-18,GIZ-BLK-39,Gizeh,39,Chandigarh,D2C,2,11980,5
2026-04-18,MAY-WHT-43,Mayari,43,Delhi NCR,D2C,2,14980,5
2026-04-18,BST-BLK-41,Boston,41,Lucknow,STORE,2,19980,0
2026-04-18,MIL-BRN-40,Milano,40,Lucknow,STORE,1,8490,5
2026-04-18,BST-TAU-40,Boston,40,Chandigarh,NYK,5,49950,0
2026-04-18,GIZ-BLK-42,Gizeh,42,Jaipur,STORE,3,17970,5
2026-04-18,ARZ-BLK-39,Arizona,39,Mumbai,STORE,3,20970,5
2026-04-18,MIL-BRN-42,Milano,42,Pune,MYN,2,16980,0
2026-04-18,ARZ-BLK-45,Arizona,45,Ahmedabad,STORE,1,6990,0
2026-04-18,ZUR-GRY-44,Zurich,44,Jaipur,D2C,2,17980,5
2026-04-18,MAY-WHT-36,Mayari,36,Mumbai,STORE,1,7490,5
2026-04-19,BST-TAU-40,Boston,40,Mumbai,STORE,3,29970,0
2026-04-19,ARZ-BLK-46,Arizona,46,Kolkata,STORE,3,20970,0
2026-04-19,ARZ-MOC-44,Arizona,44,Chandigarh,MYN,3,20970,0
2026-04-19,ARZ-BLK-42,Arizona,42,Goa,D2C,3,20970,0
2026-04-19,GIZ-BLK-39,Gizeh,39,Lucknow,STORE,1,5990,0
2026-04-19,MAY-WHT-40,Mayari,40,Chandigarh,NYK,3,22470,0
2026-04-19,EVA-BLK-38,Arizona EVA,38,Lucknow,STORE,1,4490,0
2026-04-19,MAY-WHT-41,Mayari,41,Pune,NYK,1,7490,0
2026-04-19,GIZ-BLK-44,Gizeh,44,Pune,STORE,2,11980,0
2026-04-19,MAY-WHT-42,Mayari,42,Chennai,STORE,3,22470,15
2026-04-19,MIL-BRN-41,Milano,41,Kochi,D2C,4,33960,10
2026-04-19,ZUR-GRY-36,Zurich,36,Chandigarh,STORE,4,35960,10
2026-04-19,BST-BLK-42,Boston,42,Hyderabad,D2C,4,39960,0
2026-04-19,MAY-WHT-36,Mayari,36,Pune,STORE,1,7490,5
2026-04-19,GIZ-BLK-37,Gizeh,37,Delhi NCR,STORE,4,23960,0
2026-04-19,EVA-BLK-46,Arizona EVA,46,Chandigarh,AMZ,2,8980,0
2026-04-19,ZUR-GRY-45,Zurich,45,Jaipur,STORE,3,26970,0
2026-04-19,ARZ-BLK-43,Arizona,43,Kochi,STORE,2,13980,0
2026-04-19,BST-TAU-46,Boston,46,Kochi,STORE,3,29970,0
2026-04-19,ZUR-GRY-38,Zurich,38,Mumbai,STORE,3,26970,0
2026-04-19,EVA-BLK-40,Arizona EVA,40,Goa,STORE,2,8980,5
2026-04-19,BST-TAU-38,Boston,38,Lucknow,AMZ,5,49950,0
2026-04-19,ARZ-BLK-38,Arizona,38,Hyderabad,STORE,2,13980,0
2026-04-19,MAY-WHT-45,Mayari,45,Delhi NCR,STORE,1,7490,0
2026-04-19,GIZ-BLK-36,Gizeh,36,Bengaluru,MYN,4,23960,0
2026-04-19,ARZ-MOC-40,Arizona,40,Goa,STORE,2,13980,0
2026-04-19,BST-BLK-38,Boston,38,Hyderabad,STORE,1,9990,5
2026-04-20,EVA-BLK-36,Arizona EVA,36,Delhi NCR,AMZ,2,8980,0
2026-04-20,ARZ-BLK-37,Arizona,37,Jaipur,STORE,4,27960,0
2026-04-20,MIL-BRN-37,Milano,37,Pune,STORE,4,33960,5
2026-04-20,GIZ-BLK-39,Gizeh,39,Chennai,STORE,2,11980,0
2026-04-20,ARZ-BLK-36,Arizona,36,Hyderabad,STORE,3,20970,0
2026-04-20,ZUR-GRY-45,Zurich,45,Lucknow,STORE,1,8990,10
2026-04-20,EVA-BLK-42,Arizona EVA,42,Mumbai,D2C,2,8980,0
2026-04-20,BST-BLK-37,Boston,37,Lucknow,NYK,2,19980,0
2026-04-20,ARZ-MOC-45,Arizona,45,Kolkata,STORE,4,27960,0
2026-04-20,MAY-WHT-37,Mayari,37,Bengaluru,STORE,2,14980,15
2026-04-20,ARZ-BLK-44,Arizona,44,Hyderabad,STORE,2,13980,0
2026-04-20,MAD-BRN-36,Madrid,36,Kochi,MYN,2,10980,0
2026-04-20,MAY-WHT-39,Mayari,39,Hyderabad,STORE,2,14980,0
2026-04-20,BST-TAU-43,Boston,43,Chennai,MYN,2,19980,0
2026-04-20,GIZ-BLK-42,Gizeh,42,Hyderabad,STORE,2,11980,0
2026-04-20,ARZ-MOC-44,Arizona,44,Chennai,MYN,3,20970,0
2026-04-20,BST-BLK-45,Boston,45,Lucknow,STORE,3,29970,0
2026-04-20,MAD-BRN-38,Madrid,38,Pune,STORE,2,10980,0
2026-04-20,MAD-BRN-43,Madrid,43,Ahmedabad,AMZ,1,5490,0
2026-04-20,BST-TAU-36,Boston,36,Lucknow,STORE,3,29970,0
2026-04-20,ARZ-BLK-46,Arizona,46,Kolkata,D2C,3,20970,0
2026-04-20,ARZ-BLK-39,Arizona,39,Jaipur,D2C,5,34950,0
2026-04-20,MIL-BRN-45,Milano,45,Jaipur,STORE,1,8490,0
2026-04-20,BST-TAU-37,Boston,37,Pune,STORE,2,19980,0
2026-04-20,MAD-BRN-40,Madrid,40,Goa,STORE,1,5490,5
2026-04-20,BST-BLK-39,Boston,39,Bengaluru,D2C,4,39960,0
2026-04-21,BST-TAU-38,Boston,38,Hyderabad,D2C,3,29970,5
2026-04-21,BST-TAU-41,Boston,41,Delhi NCR,MYN,2,19980,0
2026-04-21,MAY-WHT-42,Mayari,42,Hyderabad,STORE,3,22470,5
2026-04-21,ARZ-BLK-39,Arizona,39,Kolkata,D2C,3,20970,0
2026-04-21,ARZ-BLK-41,Arizona,41,Ahmedabad,STORE,1,6990,5
2026-04-21,ARZ-MOC-39,Arizona,39,Kochi,STORE,1,6990,0
